2020-04-10,10,263,139,108,1.2870
2020-04-09,9,253,135,105,1.2857
2020-04-08,6,244,138,95,1.4526
2020-04-07,9,238,143,86,1.6628
2020-04-06,10,229,149,74,2.0135
2020-04-05,7,219,156,57,2.7368
2020-04-04,13,212,159,48,3.3125
2020-04-03,14,199,149,47,3.1702
2020-04-02,16,185,142,42,3.3810
2020-04-01,7,169,131,37,3.5405
2020-03-31,12,162,130,32,4.0625
2020-03-30,14,150,127,23,5.5217
2020-03-29,12,136,117,19,6.1579
