2020-04-08,34,654,194,206,0.9417
2020-04-07,25,620,192,197,0.9746
2020-04-06,39,595,198,185,1.0703
2020-04-05,14,556,179,206,0.8689
2020-04-04,23,542,184,206,0.8932
2020-04-03,31,519,188,212,0.8868
2020-04-02,28,488,208,189,1.1005
