2020-04-04,85,1128,679,368,1.8451
2020-04-03,60,1043,669,315,2.1238
2020-04-02,97,983,668,269,2.4833
2020-04-01,32,886,603,257,2.3463
2020-03-31,105,854,616,217,2.8387
2020-03-30,65,749,540,192,2.8125
2020-03-29,67,684,509,162,3.1420
2020-03-28,48,617,463,149,3.1074
2020-03-27,120,569,436,128,3.4062
2020-03-26,0,449,338,107,3.1589
