2020-04-08,9,183,109,54,2.0185
2020-04-07,10,174,110,47,2.3404
2020-04-06,6,164,100,50,2.0000
2020-04-05,12,158,98,51,1.9216
2020-04-04,7,146,98,40,2.4500
2020-04-03,10,139,96,37,2.5946
2020-04-02,13,129,91,33,2.7576
2020-04-01,40,116,87,26,3.3462
2020-03-31,2,76,53,21,2.5238
