2020-04-16,4,322,78,115,0.6783
2020-04-15,8,318,88,110,0.8000
2020-04-14,10,310,93,115,0.8087
2020-04-13,7,300,90,124,0.7258
2020-04-12,9,293,89,130,0.6846
2020-04-11,9,284,97,131,0.7405
2020-04-10,7,275,102,132,0.7727
2020-04-09,13,268,104,129,0.8062
2020-04-08,11,255,108,119,0.9076
