2020-04-18,0,57,6,14,0.4286
2020-04-17,2,57,7,17,0.4118
2020-04-16,1,55,6,18,0.3333
2020-04-15,1,54,10,16,0.6250
2020-04-14,1,53,10,22,0.4545
2020-04-13,0,52,11,21,0.5238
2020-04-12,0,52,13,20,0.6500
2020-04-11,0,52,14,19,0.7368
2020-04-10,1,52,15,21,0.7143
