2020-03-27,19,177,139,37,3.7568
2020-03-26,16,158,136,21,6.4762
2020-03-25,13,142,125,16,7.8125
2020-03-24,20,129,115,14,8.2143
2020-03-23,18,109,101,8,12.6250
2020-03-22,19,91,85,6,14.1667
2020-03-21,25,72,67,5,13.4000
2020-03-20,9,47,42,5,8.4000
