2020-04-16,5,217,63,84,0.7500
2020-04-15,6,212,67,81,0.8272
2020-04-14,4,206,70,82,0.8537
2020-04-13,7,202,73,82,0.8902
2020-04-12,10,195,73,80,0.9125
2020-04-11,6,185,72,75,0.9600
2020-04-10,8,179,72,71,1.0141
2020-04-09,2,171,73,67,1.0896
2020-04-08,5,169,82,57,1.4386
2020-04-07,6,164,88,54,1.6296
2020-04-06,4,158,86,58,1.4828
