2020-04-06,5,96,77,18,4.2778
2020-04-05,9,91,79,12,6.5833
2020-04-04,12,82,73,9,8.1111
2020-04-03,7,70,62,8,7.7500
2020-04-02,4,63,56,7,8.0000
2020-04-01,3,59,53,6,8.8333
2020-03-31,6,56,53,3,17.6667
2020-03-30,7,50,48,2,24.0000
2020-03-29,2,43,41,2,20.5000
2020-03-28,4,41,40,1,40.0000
2020-03-27,9,37,36,1,36.0000
2020-03-26,4,28,27,1,27.0000
2020-03-25,5,24,23,1,23.0000
